sutta-text,title_url
"To Channa the Wanderer
                  Channa Sutta  (AN 3:72)NavigationSuttas/AN/3:72
                On one occasion the Blessed One was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery. Then Channa the wanderer1 went to Ven. Ānanda and, on arrival, exchanged courteous greetings with him. After an exchange of friendly greetings & courtesies, he sat to one side. As he was sitting there, he said to Ven. Ānanda, “Do you, too, friend Ānanda, advocate the abandoning of passion? Do you advocate the abandoning of aversion? Do you advocate the abandoning of delusion?”
                “Yes, friend, we advocate the abandoning of passion, the abandoning of aversion, & the abandoning of delusion.”
                “But, friend Ānanda, seeing what drawbacks in passion do you advocate the abandoning of passion? Seeing what drawbacks in aversion do you advocate the abandoning of aversion? Seeing what drawbacks in delusion do you advocate the abandoning of delusion?”
                “A person impassioned, his mind bound up, overcome with passion, wills for his own detriment, wills for the detriment of others, wills for the detriment of both. He also experiences mental stress & sorrow. But having abandoned passion, he doesn’t will for his own detriment, doesn’t will for the detriment of others, doesn’t will for the detriment of both. He doesn’t experience mental stress or sorrow.
                “A person impassioned, his mind bound up, overcome with passion, engages in bodily misconduct, in verbal misconduct, in mental misconduct. But having abandoned passion, he doesn’t engage in bodily misconduct, in verbal misconduct, or in mental misconduct.
                “A person impassioned, his mind bound up, overcome with passion, doesn’t discern, as it has come to be, what is of profit to himself, what is of profit to others, what is of profit to both. But having abandoned passion, he discerns, as it has come to be, what is of profit to himself, what is of profit to others, what is of profit to both.
                “Passion, my friend, makes you blind, makes you sightless, makes you ignorant. It brings about the cessation of discernment, is conducive to trouble, and does not lead to unbinding.
                “An aversive person, his mind bound up, overcome with aversion, wills for his own detriment, wills for the detriment of others, wills for the detriment of both. He also experiences mental stress & sorrow. But having abandoned aversion, he doesn’t will for his own detriment, doesn’t will for the detriment of others, doesn’t will for the detriment of both. He doesn’t experience mental stress or sorrow.
                “An aversive person, his mind bound up, overcome with aversion, engages in bodily misconduct, in verbal misconduct, in mental misconduct. But having abandoned aversion, he doesn’t engage in bodily misconduct, in verbal misconduct, or in mental misconduct.
                “An aversive person, his mind bound up, overcome with aversion, doesn’t discern, as it has come to be, what is of profit to himself, what is of profit to others, what is of profit to both. But having abandoned aversion, he discerns, as it has come to be, what is of profit to himself, what is of profit to others, what is of profit to both.
                “Aversion, my friend, makes you blind, makes you sightless, makes you ignorant. It brings about the cessation of discernment, is conducive to trouble, and does not lead to unbinding.
                “A deluded person, his mind bound up, overcome with delusion, wills for his own detriment, wills for the detriment of others, wills for the detriment of both. He also experiences mental stress & sorrow. But having abandoned delusion, he doesn’t will for his own detriment, doesn’t will for the detriment of others, doesn’t will for the detriment of both. He doesn’t experience mental stress or sorrow.
                “A deluded person, his mind bound up, overcome with delusion, engages in bodily misconduct, in verbal misconduct, in mental misconduct. But having abandoned delusion, he doesn’t engage in bodily misconduct, in verbal misconduct, or in mental misconduct.
                “A deluded person, his mind bound up, overcome with delusion, doesn’t discern, as it has come to be, what is of profit to himself, what is of profit to others, what is of profit to both. But having abandoned delusion, he discerns, as it has come to be, what is of profit to himself, what is of profit to others, what is of profit to both.
                “Delusion, my friend, makes you blind, makes you sightless, makes you ignorant. It brings about the cessation of discernment, is conducive to trouble, and does not lead to unbinding.
                “Seeing these drawbacks in passion we advocate the abandoning of passion. Seeing these drawbacks in aversion we advocate the abandoning of aversion. Seeing these drawbacks in delusion we advocate the abandoning of delusion.”
                “But is there, my friend, a path, is there a way to the abandoning of that passion, aversion, & delusion?”
                “Yes, my friend, there is a path, there is a way to the abandoning of that passion, aversion, & delusion.”
                “And what is that path, my friend, what is that way to the abandoning of that passion, aversion, & delusion?”
                “Just this noble eightfold path: right view, right resolve, right speech, right action, right livelihood, right effort, right mindfulness, right concentration. This is the path, my friend, this is the way to the abandoning of that passion, aversion, & delusion.”
                “It is an auspicious path, my friend, it is an auspicious way to the abandoning of that passion, aversion, & delusion—enough, friend Ānanda, for the sake of heedfulness.”
                
                  Note
                  1. This is not the same Channa as the one mentioned in DN 16, SN 22:90, or the origin story to Saṅghādisesa 12.
                
                See also: SN 22:2; SN 51:15; AN 3:73",https://www.dhammatalks.org/suttas/AN/AN3_72.html
"To the Fatalists’ Student
                  Ājīvaka Sutta  (AN 3:73)NavigationSuttas/AN/3:73
                I have heard that on one occasion Ven. Ānanda was staying near Kosambī in Ghosita’s monastery. Then a certain householder, a disciple of the Fatalists [Ājīvakas], went to him and, on arrival, having bowed down to him, sat to one side. As he was sitting there he said to Ven. Ānanda, “Among us, sir, whose Dhamma is well-taught? Who has practiced well in this world? Who in the world is Well-Gone?”
                “In that case, householder, I will question you in return. Answer as you see fit. Now, what do you think? Those who teach a Dhamma for the abandoning of passion, for the abandoning of aversion, for the abandoning of delusion—is their Dhamma well-taught or not? Or how does this strike you?”
                “Sir, those who teach a Dhamma for the abandoning of passion, for the abandoning of aversion, for the abandoning of delusion—their Dhamma is well-taught. That’s how it strikes me.”
                “And what do you think, householder? Those who have practiced for the abandoning of passion, for the abandoning of aversion, for the abandoning of delusion—have they practiced well in this world or not? Or how does this strike you?”
                “Sir, those who have practiced for the abandoning of passion, for the abandoning of aversion, for the abandoning of delusion—they have practiced well in this world. That’s how it strikes me.”
                “And what do you think, householder? Those whose passion is abandoned, its root destroyed, made like a palmyra stump, deprived of the conditions of development, not destined for future arising; those whose aversion is abandoned… whose delusion is abandoned, its root destroyed, made like a palmyra stump, deprived of the conditions of development, not destined for future arising—are they, in this world, Well-Gone or not? Or how does this strike you?”
                “Sir, those whose passion… aversion… delusion is abandoned, its root destroyed, made like a palmyra stump, deprived of the conditions of development, not destined for future arising—they, in this world, are Well-Gone. That’s how it strikes me.”
                “In this way, householder, you have answered yourself: ‘Those who teach a Dhamma for the abandoning of passion, for the abandoning of aversion, for the abandoning of delusion—their Dhamma is well-taught. Those who have practiced for the abandoning of passion, for the abandoning of aversion, for the abandoning of delusion—they have practiced well in this world. Those whose passion… aversion… delusion is abandoned, its root destroyed, made like a palmyra stump, deprived of the conditions of development, not destined for future arising—they, in this world, are Well-Gone.’”
                “How amazing, sir. How astounding, that there is neither extolling of one’s own Dhamma nor deprecation of another’s, but just the teaching of the Dhamma in its proper sphere, speaking to the point without mentioning oneself.
                “You, venerable sir, teach the Dhamma for the abandoning of passion… aversion… delusion. Your Dhamma is well-taught. You have practiced for the abandoning of passion… aversion… delusion. You have practiced well in this world. Your passion… aversion… delusion is abandoned, its root destroyed, made like a palmyra stump, deprived of the conditions of development, not destined for future arising. You, in this world, are Well-Gone.
                “Magnificent, Master Ānanda! Magnificent! Just as if he were to place upright what was overturned, to reveal what was hidden, to show the way to one who was lost, or to carry a lamp into the dark so that those with eyes could see forms, in the same way has Master Ānanda—through many lines of reasoning—made the Dhamma clear. I go to the Buddha for refuge, to the Dhamma, & to the Saṅgha of monks. May Master Ānanda remember me as a lay follower who has gone for refuge from this day forward, for life.”
                See also: DN 16; AN 10:94",https://www.dhammatalks.org/suttas/AN/AN3_73.html
"To the Sakyan
                  Sakka Sutta  (AN 3:74)NavigationSuttas/AN/3:74
                I have heard that on one occasion the Blessed One was staying among the Sakyans near Kapilavatthu in the Banyan Park. Now at that time the Blessed One had just recovered from being ill, was not long recovered from his illness. Then Mahānāma the Sakyan went to the Blessed One and, on arrival, having bowed down, sat to one side. As he was sitting there he said to the Blessed One: “For a long time I have known the Dhamma taught by the Blessed One that ‘There is knowledge for one who is concentrated, not for one who is not concentrated.’ Now, does concentration come first, and knowledge after, or does knowledge come first, and concentration after?”
                Then the thought occurred to Ven. Ānanda, “Here the Blessed One has just recovered from being ill, is not long recovered from his illness, and yet Mahānāma the Sakyan asks him this very deep question. What if I were to take Mahānāma the Sakyan to one side and teach him the Dhamma?” So Ven. Ānanda, taking Mahānāma the Sakyan by the arm, led him to one side and said to him, “Mahānāma, the Blessed One has talked both of the virtue of one who is in training [a stream-winner, a once-returner, or a non-returner] and of the virtue of one whose training is complete [an arahant]. He has talked both of the concentration of one who is in training and of the concentration of one whose training is complete. He has talked both of the discernment of one who is in training and of the discernment of one whose training is complete.
                “And what is the virtue of one who is in training? There is the case where a monk is virtuous. He dwells restrained in accordance with the Pāṭimokkha, consummate in his behavior & sphere of activity. He trains himself, having undertaken the training rules, seeing danger in the slightest fault. This is called the virtue of one who is in training.
                “And what is the concentration of one who is in training? There is the case where a monk—quite secluded from sensuality,1 secluded from unskillful qualities2—enters & remains in the first jhāna: rapture & pleasure born of seclusion, accompanied by directed thought & evaluation. With the stilling of directed thoughts & evaluations, he enters & remains in the second jhāna: rapture & pleasure born of concentration, unification of awareness free from directed thought & evaluation—internal assurance. With the fading of rapture he remains equanimous, mindful, & alert, and senses pleasure with the body. He enters & remains in the third jhāna, of which the noble ones declare, ‘Equanimous & mindful, he has a pleasant abiding.’ With the abandoning of pleasure & pain—as with the earlier disappearance of elation & distress—he enters & remains in the fourth jhāna: purity of equanimity & mindfulness, neither pleasure nor pain. This is called the concentration of one who is in training.
                “And what is the discernment of one who is in training? There is the case where a monk discerns as it has come to be that ‘This is stress… This is the origination of stress… This is the cessation of stress… This is the path of practice leading to the cessation of stress.’ This is called the discernment of one who is in training.
                “Then there is the disciple of the noble ones—thus consummate in virtue, thus consummate in concentration, thus consummate in discernment—who, through the ending of the effluents, enters & remains in the effluent-free awareness-release & discernment-release, having directly known & realized them for himself right in the here & now.
                “In this way, Mahānāma, the Blessed One has talked both of the virtue of one who is in training and of the virtue of one whose training is complete. He has talked both of the concentration of one who is in training and of the concentration of one whose training is complete. He has talked both of the discernment of one who is in training and of the discernment of one whose training is complete.”3
                
                  Notes
                  1. For the meaning of sensuality here, see AN 6:63.
                  2. “And what, monks, are unskillful qualities? Wrong view, wrong resolve, wrong speech, wrong action, wrong livelihood, wrong effort, wrong mindfulness, wrong concentration.” —SN 45:22
                  3. Ven. Ānanda has answered Mahānāma’s question by noting that the concentration of one in training precedes both the discernment of one in training and the discernment of one whose training is complete, whereas the discernment of one in training has preceded the concentration of one whose training is complete.
                
                See also: MN 48; MN 117; SN 22:5; SN 35:99; SN 55:33; AN 5:28; AN 9:36",https://www.dhammatalks.org/suttas/AN/AN3_74.html
"Becoming (1)
                  Bhava Sutta  (AN 3:77)NavigationSuttas/AN/3:77
                Then Ven. Ānanda went to the Blessed One and, on arrival, bowed down to him and sat to one side. As he was sitting there he said to the Blessed One, “Lord, this word, ‘becoming, becoming’—to what extent is there becoming?”1
                “Ānanda, if there were no kamma ripening in the sensuality-property, would sensuality-becoming be discerned?”
                “No, lord.”
                “Thus kamma is the field, consciousness the seed, and craving the moisture.2 The consciousness of living beings hindered by ignorance & fettered by craving is established in/tuned to a lower property. Thus there is the production of renewed becoming in the future.
                “If there were no kamma ripening in the form-property, would form-becoming be discerned?”
                “No, lord.”
                “Thus kamma is the field, consciousness the seed, and craving the moisture. The consciousness of living beings hindered by ignorance & fettered by craving is established in/tuned to a middling property. Thus there is the production of renewed becoming in the future.
                “If there were no kamma ripening in the formless-property, would formless-becoming be discerned?”
                “No, lord.”
                “Thus kamma is the field, consciousness the seed, and craving the moisture. The consciousness of living beings hindered by ignorance & fettered by craving is established in/tuned to a refined property. Thus there is the production of renewed becoming in the future. This is how there is becoming.”
                
                  Notes
                  1. Notice that the Buddha, instead of giving a definition of becoming (bhava) in response to this question, simply notes that becoming occurs on three levels. Nowhere in the suttas does he define the term becoming, but a survey of how he uses the term in different contexts suggests that it means a sense of identity in a particular world of experience: your sense of what you are, focused on a particular desire, in your personal sense of the world as related to that desire. In other words, it is both a psychological and a cosmological concept. For more on this topic, see The Paradox of Becoming, Introduction and Chapter One.
                  2. In this analogy, “kamma” apparently means intention and the result of intention, both past and present. This would thus cover the six sense media (SN 35:145), the first four of the aggregates (SN 22:54), and the four nutriments for consciousness (SN 12:64). As the analogy here suggests, these elements of experience create the range of possibilities for a sense of becoming. If your past and present kamma don’t contain a particular possibility, a corresponding type of becoming can’t be developed. The only becomings you can experience are those from within the range of possibilities provided by your kamma. Consciousness and craving locate a particular opportunity from those possibilities that, through the nourishment of craving, they develop into an actual state of becoming. A similar analogy appears in SN 22:54. For more on this topic, see The Paradox of Becoming, Chapter Two.",https://www.dhammatalks.org/suttas/AN/AN3_77.html
"Becoming (2)
                  Bhava Sutta  (AN 3:78)NavigationSuttas/AN/3:78
                Then Ven. Ānanda went to the Blessed One and, on arrival, bowed down to him and sat to one side. As he was sitting there he said to the Blessed One, “Lord, this word, ‘becoming, becoming’—to what extent is there becoming?”
                “Ānanda, if there were no kamma ripening in the sensuality-property, would sensuality-becoming be discerned?”
                “No, lord.”
                “Thus kamma is the field, consciousness the seed, and craving the moisture. The intention & aspiration of living beings hindered by ignorance & fettered by craving is established in/tuned to a lower property. Thus there is the production of renewed becoming in the future.
                “If there were no kamma ripening in the form-property, would form-becoming be discerned?”
                “No, lord.”
                “Thus kamma is the field, consciousness the seed, and craving the moisture. The intention & aspiration of living beings hindered by ignorance & fettered by craving is established in/tuned to a middling property. Thus there is the production of renewed becoming in the future.
                “If there were no kamma ripening in the formless-property, would formless-becoming be discerned?”
                “No, lord.”
                “Thus kamma is the field, consciousness the seed, and craving the moisture. The intention & aspiration of living beings hindered by ignorance & fettered by craving is established in/tuned to a refined property. Thus there is the production of renewed becoming in the future. This is how there is becoming.”
                See also: MN 60; AN 1:329",https://www.dhammatalks.org/suttas/AN/AN3_78.html
"Habit & Practice
                  Sīlabbata Sutta  (AN 3:79)NavigationSuttas/AN/3:79
                Then Ven. Ānanda went to the Blessed One and, on arrival, having bowed down to him, sat to one side. As he was sitting there, the Blessed One said to him, “Ānanda, every habit & practice, every life, every holy life that is followed as of essential worth: is every one of them fruitful?”
                “Lord, that is not (to be answered) with a categorical answer.”
                “In that case, Ānanda, give an analytical answer.”
                “When—by following a life of habit & practice, a life, a holy life that is followed as of essential worth—one’s unskillful mental qualities increase while one’s skillful mental qualities decline: That sort of habit & practice, life, holy life that is followed as of essential worth is fruitless. But when—by following a life of habit & practice, a life, a holy life that is followed as of essential worth—one’s unskillful mental qualities decline while one’s skillful mental qualities increase: That sort of habit & practice, life, holy life that is followed as of essential worth is fruitful.”
                That is what Ven. Ānanda said, and the Teacher approved. Then Ven. Ānanda, (realizing,) “The Teacher approves of me,” got up from his seat and, having bowed down to the Blessed One and circumambulating him, left.
                Then not long after Ven. Ānanda had left, the Blessed One said to the monks, “Monks, Ānanda is still in training, but it would not be easy to find his equal in discernment.”
                See also: DN 16; AN 3:68; AN 3:73; AN 4:42; AN 4:192; AN 10:94",https://www.dhammatalks.org/suttas/AN/AN3_79.html
"The Donkey
                  Gadrabha Sutta  (AN 3:83)NavigationSuttas/AN/3:83
                “Monks, it is just as if a donkey were following right after a herd of cattle, saying, ‘I too am a cow! I too am a cow!’ Its color is not that of a cow, its voice is not that of a cow, its hoof is not that of a cow, and yet it still keeps following right after the herd of cattle, saying, ‘I too am a cow! I too am a cow!’ In the same way, there is the case where a certain monk follows right after the Saṅgha of monks, saying, ‘I too am a monk! I too am a monk!’ He doesn’t have the other monks’ desire for undertaking the training in heightened virtue, doesn’t have their desire for undertaking the training in heightened mind [concentration], doesn’t have their desire for undertaking the training in heightened discernment, and yet he still keeps following right after the Saṅgha of monks, saying, ‘I too am a monk! I too am a monk!’
                “So you should train yourselves: ‘Strong will be our desire for undertaking the training in heightened virtue; strong will be our desire for undertaking the training in heightened mind; strong will be our desire for undertaking the training in heightened discernment.’ That is how you should train yourselves.”
                See also: AN 3:90—91; AN 4:178",https://www.dhammatalks.org/suttas/AN/AN3_83.html
"The Vajjian Monk
                  Vajjiputta Sutta  (AN 3:85)NavigationSuttas/AN/3:85
                On one occasion the Blessed One was staying near Vesālī in the Great Forest. Then a certain Vajjian monk approached him and, on arrival, having bowed down to him, sat to one side. As he was sitting there, he said to the Blessed One, “Lord, this recitation of more than 150 training rules comes every fortnight.1 I cannot train in reference to them.”
                “Monk, can you train in reference to the three trainings: the training in heightened virtue, the training in heightened mind, the training in heightened discernment?”2
                “Yes, lord, I can train in reference to the three trainings: the training in heightened virtue, the training in heightened mind, the training in heightened discernment.”
                “Then train in reference to those three trainings: the training in heightened virtue, the training in heightened mind, the training in heightened discernment. As you train in heightened virtue, heightened mind, & heightened discernment, your passion, aversion, & delusion—when trained in heightened virtue, heightened mind, & heightened discernment—will be abandoned. You—with the abandoning of passion, the abandoning of aversion, the abandoning of delusion—will not do anything unskillful or engage in any evil.”
                Later on, that monk trained in reference to heightened virtue, heightened mind, & heightened discernment. His passion, aversion, & delusion—when trained in heightened virtue, heightened mind, & heightened discernment were abandoned. He—with the abandoning of passion, the abandoning of aversion, the abandoning of delusion—did not do anything unskillful or engage in any evil.
                
                  Notes
                  1. This statement refers to the Pāṭimokkha recitation, which contains 227 rules. Some have argued that this statement is proof that the Pāṭimokkha currently contains some rules that it did not contain in the Buddha’s time. However, this assertion ignores two points: (a) The sutta texts are notoriously vague about large numbers, and—given their manner in reporting large numbers—“more than 150” could cover anything from 150 to 250 rules. (b) The Buddha added rules to the Pāṭimokkha over the course of many years. This sutta may have taken place earlier in his life before the Pāṭimokkha had reached its current size.
                  2. For definitions of these trainings, see AN 3:90.",https://www.dhammatalks.org/suttas/AN/AN3_85.html
"One in Training
                  Sekhin Sutta (1)  (AN 3:87)NavigationSuttas/AN/3:87
                “Monks, this recitation of more than 150 training rules comes every fortnight, in reference to which sons of good families desiring the goal train themselves.1 There are these three trainings under which all that is gathered. Which three? The training in heightened virtue, the training in heightened mind, the training in heightened discernment.2 These are the three trainings under which all that is gathered.
                “There is the case where a monk is wholly accomplished in virtue, moderately accomplished in concentration, and moderately accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules. With the ending of (the first) three fetters, he is a stream-winner, never again destined for states of woe, certain, headed for self-awakening.
                “There is the case where a monk is wholly accomplished in virtue, moderately accomplished in concentration, and moderately accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules. With the ending of (the first) three fetters, and with the attenuation of passion, aversion, & delusion, he is a once-returner, who—on returning only once more to this world—will put an end to stress.
                “There is the case where a monk is wholly accomplished in virtue, wholly accomplished in concentration, and moderately accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules. With the ending of the five lower fetters, he is due to spontaneously reappear (in the Pure Abodes), there to be totally unbound, destined never again to return from that world.
                “There is the case where a monk is wholly accomplished in virtue, wholly accomplished in concentration, wholly accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules. With the ending of effluents, he dwells in the effluent-free awareness-release and discernment-release, having directly known and realized them for himself right in the here-and-now.
                “Those who are partially accomplished attain a part; those who are wholly accomplished, the whole. The training rules, I tell you, are not in vain.”
                
                  Notes
                  1. See AN 3:85, note 1.
                  2. For definitions of these trainings, see AN 3:90.",https://www.dhammatalks.org/suttas/AN/AN3_87.html
"One in Training
                  Sekhin Sutta (2)  (AN 3:88)NavigationSuttas/AN/3:88
                “Monks, this recitation of more than 150 training rules comes every fortnight, in reference to which sons of good families desiring the goal train themselves.1 There are these three trainings under which all that is gathered. Which three? The training in heightened virtue, the training in heightened mind, the training in heightened discernment.2 These are the three trainings under which all that is gathered.
                “There is the case where a monk is wholly accomplished in virtue, moderately accomplished in concentration, and moderately accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules.
                “With the ending of (the first) three fetters, he is one who has seven more times at most. Having transmigrated and wandered on among devas and human beings, he will put an end to stress.
                “(Or) he is one going from good family to good family [i.e., rebirth in the human realm or any of the deva realms]. Having transmigrated and wandered on among two or three good families, he will put an end to stress.
                “(Or) he is one with one seed. Having arisen only once more in the human realm, he will put an end to stress.
                “(Or), with the ending of (the first) three fetters, and with the attenuation of passion, aversion, & delusion, he is a once-returner who—on returning only once more to this world—will put an end to stress.
                “There is the case where a monk is wholly accomplished in virtue, wholly accomplished in concentration, and moderately accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules.
                “With the ending of the five lower fetters, he is one going upstream to the Peerless [the Akaniṭṭha heaven, the highest of the Pure Abodes].3
                “(Or), with the ending of the five lower fetters, he is one unbound with fabrication (of exertion).
                “(Or), with the ending of the five lower fetters, he is one unbound without fabrication (of exertion).
                “(Or), with the ending of the five lower fetters, he is one unbound on arrival (in a Pure Abode).4
                “(Or), with the ending of the five lower fetters, he is one unbound in between.
                “There is the case where a monk is wholly accomplished in virtue, wholly accomplished in concentration, wholly accomplished in discernment. With reference to the lesser and minor training rules, he falls into offenses and rehabilitates himself. Why is that? Because I have not declared that to be a disqualification in these circumstances. But as for the training rules that are basic to the holy life and proper to the holy life, he is one of permanent virtue, one of steadfast virtue. Having undertaken them, he trains in reference to the training rules. With the ending of effluents, he dwells in the effluent-free awareness-release and discernment-release, having directly known and realized them for himself right in the here-and-now.
                “Those who are partially accomplished attain a part; those who are wholly accomplished, the whole. The training rules, I tell you, are not in vain.”
                
                  Notes
                  1. See AN 3:85, note 1.
                  2. For definitions of these trainings, see AN 3:90.
                  3. According to the Commentary, this category of non-returner first appears spontaneously in any of the first four levels of the five Pure Abodes—among the Aviha (Not Falling Away) devas, the Atappa (Untroubled) devas, the Sudassa (Good-looking) devas, or the Sudassī (Clear-seeing) devas—and then appears spontaneously in progressively higher levels until reaching the highest, the Akaniṭṭha (Peerless) Pure Abode, there to be unbound.
                  4. The Commentary defines this category and the following one with this example: Suppose that a non-returner appears spontaneously in the Aviha (Not Falling Away) Pure Abode, where the lifespan is 1,000 eons. If he/she attains unbinding after the first 100 eons, he/she is classed as one unbound on arrival. If he/she attains unbinding anywhere from between the first day in that Pure Abode up through the first 400 eons, he/she is classed as one unbound in between. For a non-returner appearing spontaneously in any of the higher Pure Abodes, where the lifespans get progressively longer, the same proportions would hold.
                  This way of classifying these two categories, however, doesn’t make much sense for two reasons. (a) The sutta lists the categories in ascending order, and there’s little reason to class one who takes 400 eons to attain unbinding higher than one who takes only 100 eons to do so. (b) The second category actually includes the first, so there would seem to be little reason to distinguish them as two separate categories.
                  It would make better sense to define the categories this way: One who attains unbinding relatively soon after arriving in a Pure Abode is one unbound on arrival. One who attains unbinding after leaving the human realm but before reaching a Pure Abode would be one unbound in between.
                
                See also: MN 70; SN 12:68; SN 22:89; AN 4:131; AN 9:36; AN 10:13",https://www.dhammatalks.org/suttas/AN/AN3_88.html
"Trainings (1)
                  Sikkha Sutta  (AN 3:90)NavigationSuttas/AN/3:90
                “There are these three trainings. Which three? The training in heightened virtue, the training in heightened mind, the training in heightened discernment.
                “And what is the training in heightened virtue? There is the case where a monk is virtuous. He dwells restrained in accordance with the Pāṭimokkha, consummate in his behavior & sphere of activity. He trains himself, having undertaken the training rules, seeing danger in the slightest fault. This is called the training in heightened virtue.
                “And what is the training in heightened mind? There is the case where a monk—quite secluded from sensuality, secluded from unskillful qualities—enters & remains in the first jhāna: rapture & pleasure born of seclusion, accompanied by directed thought & evaluation. With the stilling of directed thoughts & evaluations, he enters & remains in the second jhāna: rapture & pleasure born of concentration, unification of awareness free from directed thought & evaluation—internal assurance. With the fading of rapture, he remains equanimous, mindful, & alert, and senses pleasure with the body. He enters & remains in the third jhāna, of which the noble ones declare, ‘Equanimous & mindful, he has a pleasant abiding.’ With the abandoning of pleasure & pain—as with the earlier disappearance of elation & distress—he enters & remains in the fourth jhāna: purity of equanimity & mindfulness, neither pleasure nor pain. This is called the training in heightened mind.
                “And what is the training in heightened discernment? There is the case where a monk discerns as it has come to be that ‘This is stress… This is the origination of stress… This is the cessation of stress… This is the path of practice leading to the cessation of stress.’ This is called the training in heightened discernment.
                “These are the three trainings.”",https://www.dhammatalks.org/suttas/AN/AN3_90.html
"Trainings (2)
                  Sikkha Sutta  (AN 3:91)NavigationSuttas/AN/3:91
                “There are these three trainings. Which three? The training in heightened virtue, the training in heightened mind, the training in heightened discernment.
                “And what is the training in heightened virtue? There is the case where a monk is virtuous. He dwells restrained in accordance with the Pāṭimokkha, consummate in his behavior & sphere of activity. He trains himself, having undertaken the training rules, seeing danger in the slightest fault. This is called the training in heightened virtue.
                “And what is the training in heightened mind? There is the case where a monk—quite secluded from sensuality, secluded from unskillful qualities—enters & remains in the first jhāna: rapture & pleasure born of seclusion, accompanied by directed thought & evaluation. With the stilling of directed thoughts & evaluations, he enters & remains in the second jhāna: rapture & pleasure born of concentration, unification of awareness free from directed thought & evaluation—internal assurance. With the fading of rapture he remains equanimous, mindful, & alert, and senses pleasure with the body. He enters & remains in the third jhāna, of which the noble ones declare, ‘Equanimous & mindful, he has a pleasant abiding.’ With the abandoning of pleasure & pain—as with the earlier disappearance of elation & distress—he enters & remains in the fourth jhāna: purity of equanimity & mindfulness, neither pleasure nor pain. This is called the training in heightened mind.
                “And what is the training in heightened discernment? There is the case where a monk, through the ending of the effluents, enters & remains in the effluent-free awareness-release & discernment-release, having directly known & realized them for himself right in the here & now. This is called the training in heightened discernment.
                “These are the three trainings.”
                
                  Heightened virtue,
                  heightened mind,
                  heightened discernment:
                  persistent,
                  firm,
                  steadfast,
                  absorbed in jhāna,
                  mindful,
                  with guarded faculties,
                  you should practice them—
                  
                    as in front,
                    so behind;
                    as behind,
                    so in front;
                    as below,
                    so above;
                    as above,
                    so below;
                    as by day,
                    so by night;
                    as by night,
                    so by day;
                  
                  
                    conquering all the directions
                    with limitless concentration.
                  
                  
                    This is called
                    the practice of training,
                    as well as the pure way of life.
                    (Following it,) you’re called
                    self-awakened in the world,
                    enlightened,
                    one who’s taken the path
                    to its end.
                  
                  
                    With the cessation of sensory consciousness
                    of one released in the stopping of craving,
                    the liberation of awareness
                    of one released in the stopping of craving,
                    is like the unbinding
                    of a flame.1
                  
                
                
                  Note
                  1. For a discussion of this image, see The Mind Like Fire Unbound.",https://www.dhammatalks.org/suttas/AN/AN3_91.html
